Location,Court,Date,Time,Status
Alpha Auburn,Court 9,2024-12-26,3:00pm,unavailable
Alpha Auburn,Court 10,2024-12-26,3:00pm,unavailable
Alpha Auburn,Court 11,2024-12-26,3:00pm,unavailable
Alpha Auburn,Court 12,2024-12-26,3:00pm,unavailable
Alpha Auburn,Court 13,2024-12-26,3:00pm,unavailable
Alpha Auburn,Court 14,2024-12-26,3:00pm,unavailable
Alpha Auburn,Court 15,2024-12-26,3:00pm,unavailable
Alpha Auburn,Court 16,2024-12-26,3:00pm,unavailable
Alpha Auburn,Court 17,2024-12-26,3:00pm,unavailable
Alpha Auburn,Court 18,2024-12-26,3:00pm,unavailable
Alpha Auburn,Court 19,2024-12-26,3:00pm,unavailable
Alpha Auburn,Court 20,2024-12-26,3:00pm,unavailable
Alpha Auburn,Court 21,2024-12-26,3:00pm,unavailable
Alpha Auburn,Court 22,2024-12-26,3:00pm,unavailable
Alpha Auburn,Court 1,2024-12-26,4:00pm,unavailable
Alpha Auburn,Court 2,2024-12-26,4:00pm,unavailable
Alpha Auburn,Court 3,2024-12-26,4:00pm,unavailable
Alpha Auburn,Court 4,2024-12-26,4:00pm,unavailable
Alpha Auburn,Court 5,2024-12-26,4:00pm,unavailable
Alpha Auburn,Court 6,2024-12-26,4:00pm,unavailable
Alpha Auburn,Court 7,2024-12-26,4:00pm,unavailable
Alpha Auburn,Court 8,2024-12-26,4:00pm,unavailable
Alpha Auburn,Court 9,2024-12-26,4:00pm,unavailable
Alpha Auburn,Court 10,2024-12-26,4:00pm,unavailable
Alpha Auburn,Court 11,2024-12-26,4:00pm,unavailable
Alpha Auburn,Court 12,2024-12-26,4:00pm,unavailable
Alpha Auburn,Court 13,2024-12-26,4:00pm,unavailable
Alpha Auburn,Court 14,2024-12-26,4:00pm,unavailable
Alpha Auburn,Court 15,2024-12-26,4:00pm,unavailable
Alpha Auburn,Court 16,2024-12-26,4:00pm,unavailable
Alpha Auburn,Court 17,2024-12-26,4:00pm,unavailable
Alpha Auburn,Court 18,2024-12-26,4:00pm,unavailable
Alpha Auburn,Court 19,2024-12-26,4:00pm,unavailable
Alpha Auburn,Court 20,2024-12-26,4:00pm,unavailable
Alpha Auburn,Court 21,2024-12-26,4:00pm,unavailable
Alpha Auburn,Court 22,2024-12-26,4:00pm,unavailable
Alpha Auburn,Court 1,2024-12-26,5:00pm,available
Alpha Auburn,Court 2,2024-12-26,5:00pm,available
Alpha Auburn,Court 3,2024-12-26,5:00pm,available
Alpha Auburn,Court 4,2024-12-26,5:00pm,available
Alpha Auburn,Court 5,2024-12-26,5:00pm,unavailable
Alpha Auburn,Court 6,2024-12-26,5:00pm,available
Alpha Auburn,Court 7,2024-12-26,5:00pm,available
Alpha Auburn,Court 8,2024-12-26,5:00pm,available
Alpha Auburn,Court 9,2024-12-26,5:00pm,available
Alpha Auburn,Court 10,2024-12-26,5:00pm,available
Alpha Auburn,Court 11,2024-12-26,5:00pm,available
Alpha Auburn,Court 12,2024-12-26,5:00pm,available
Alpha Auburn,Court 13,2024-12-26,5:00pm,available
Alpha Auburn,Court 14,2024-12-26,5:00pm,unavailable
Alpha Auburn,Court 15,2024-12-26,5:00pm,unavailable
Alpha Auburn,Court 16,2024-12-26,5:00pm,available
Alpha Auburn,Court 17,2024-12-26,5:00pm,available
Alpha Auburn,Court 18,2024-12-26,5:00pm,available
Alpha Auburn,Court 19,2024-12-26,5:00pm,available
Alpha Auburn,Court 20,2024-12-26,5:00pm,available
Alpha Auburn,Court 21,2024-12-26,5:00pm,available
Alpha Auburn,Court 22,2024-12-26,5:00pm,available
Alpha Auburn,Court 1,2024-12-26,6:00pm,unavailable
Alpha Auburn,Court 2,2024-12-26,6:00pm,available
Alpha Auburn,Court 3,2024-12-26,6:00pm,available
Alpha Auburn,Court 4,2024-12-26,6:00pm,available
Alpha Auburn,Court 5,2024-12-26,6:00pm,unavailable
Alpha Auburn,Court 6,2024-12-26,6:00pm,available
Alpha Auburn,Court 7,2024-12-26,6:00pm,unavailable
Alpha Auburn,Court 8,2024-12-26,6:00pm,unavailable
Alpha Auburn,Court 9,2024-12-26,6:00pm,available
Alpha Auburn,Court 10,2024-12-26,6:00pm,available
Alpha Auburn,Court 11,2024-12-26,6:00pm,available
Alpha Auburn,Court 12,2024-12-26,6:00pm,available
Alpha Auburn,Court 13,2024-12-26,6:00pm,available
Alpha Auburn,Court 14,2024-12-26,6:00pm,unavailable
Alpha Auburn,Court 15,2024-12-26,6:00pm,unavailable
Alpha Auburn,Court 16,2024-12-26,6:00pm,available
Alpha Auburn,Court 17,2024-12-26,6:00pm,available
Alpha Auburn,Court 18,2024-12-26,6:00pm,unavailable
Alpha Auburn,Court 19,2024-12-26,6:00pm,available
Alpha Auburn,Court 20,2024-12-26,6:00pm,available
Alpha Auburn,Court 21,2024-12-26,6:00pm,available
Alpha Auburn,Court 22,2024-12-26,6:00pm,available
Alpha Auburn,Court 1,2024-12-26,7:00pm,unavailable
Alpha Auburn,Court 2,2024-12-26,7:00pm,available
Alpha Auburn,Court 3,2024-12-26,7:00pm,available
Alpha Auburn,Court 4,2024-12-26,7:00pm,available
Alpha Auburn,Court 5,2024-12-26,7:00pm,available
Alpha Auburn,Court 6,2024-12-26,7:00pm,available
Alpha Auburn,Court 7,2024-12-26,7:00pm,unavailable
Alpha Auburn,Court 8,2024-12-26,7:00pm,unavailable
Alpha Auburn,Court 9,2024-12-26,7:00pm,available
Alpha Auburn,Court 10,2024-12-26,7:00pm,available
Alpha Auburn,Court 11,2024-12-26,7:00pm,available
Alpha Auburn,Court 12,2024-12-26,7:00pm,available
Alpha Auburn,Court 13,2024-12-26,7:00pm,unavailable
Alpha Auburn,Court 14,2024-12-26,7:00pm,available
Alpha Auburn,Court 15,2024-12-26,7:00pm,available
Alpha Auburn,Court 16,2024-12-26,7:00pm,available
Alpha Auburn,Court 17,2024-12-26,7:00pm,available
Alpha Auburn,Court 18,2024-12-26,7:00pm,unavailable
Alpha Auburn,Court 19,2024-12-26,7:00pm,available
Alpha Auburn,Court 20,2024-12-26,7:00pm,available
Alpha Auburn,Court 21,2024-12-26,7:00pm,available
Alpha Auburn,Court 22,2024-12-26,7:00pm,unavailable
Alpha Auburn,Court 1,2024-12-26,8:00pm,available
Alpha Auburn,Court 2,2024-12-26,8:00pm,available
Alpha Auburn,Court 3,2024-12-26,8:00pm,available
Alpha Auburn,Court 4,2024-12-26,8:00pm,available
Alpha Auburn,Court 5,2024-12-26,8:00pm,available
Alpha Auburn,Court 6,2024-12-26,8:00pm,available
Alpha Auburn,Court 7,2024-12-26,8:00pm,unavailable
Alpha Auburn,Court 8,2024-12-26,8:00pm,unavailable
Alpha Auburn,Court 9,2024-12-26,8:00pm,available
Alpha Auburn,Court 10,2024-12-26,8:00pm,available
Alpha Auburn,Court 11,2024-12-26,8:00pm,available
Alpha Auburn,Court 12,2024-12-26,8:00pm,available
Alpha Auburn,Court 13,2024-12-26,8:00pm,available
Alpha Auburn,Court 14,2024-12-26,8:00pm,available
Alpha Auburn,Court 15,2024-12-26,8:00pm,available
Alpha Auburn,Court 16,2024-12-26,8:00pm,available
Alpha Auburn,Court 17,2024-12-26,8:00pm,available
Alpha Auburn,Court 18,2024-12-26,8:00pm,available
Alpha Auburn,Court 19,2024-12-26,8:00pm,available
Alpha Auburn,Court 20,2024-12-26,8:00pm,available
Alpha Auburn,Court 21,2024-12-26,8:00pm,available
Alpha Auburn,Court 22,2024-12-26,8:00pm,available
Alpha Auburn,Court 1,2024-12-26,9:00pm,unavailable
Alpha Auburn,Court 2,2024-12-26,9:00pm,unavailable
Alpha Auburn,Court 3,2024-12-26,9:00pm,unavailable
Alpha Auburn,Court 4,2024-12-26,9:00pm,unavailable
Alpha Auburn,Court 5,2024-12-26,9:00pm,unavailable
Alpha Auburn,Court 6,2024-12-26,9:00pm,unavailable
Alpha Auburn,Court 7,2024-12-26,9:00pm,unavailable
Alpha Auburn,Court 8,2024-12-26,9:00pm,unavailable
Alpha Auburn,Court 9,2024-12-26,9:00pm,unavailable
Alpha Auburn,Court 10,2024-12-26,9:00pm,unavailable
Alpha Auburn,Court 11,2024-12-26,9:00pm,unavailable
Alpha Auburn,Court 12,2024-12-26,9:00pm,unavailable
Alpha Auburn,Court 13,2024-12-26,9:00pm,unavailable
Alpha Auburn,Court 14,2024-12-26,9:00pm,unavailable
Alpha Auburn,Court 15,2024-12-26,9:00pm,unavailable
Alpha Auburn,Court 16,2024-12-26,9:00pm,unavailable
Alpha Auburn,Court 17,2024-12-26,9:00pm,unavailable
Alpha Auburn,Court 18,2024-12-26,9:00pm,unavailable
Alpha Auburn,Court 19,2024-12-26,9:00pm,unavailable
Alpha Auburn,Court 20,2024-12-26,9:00pm,unavailable
Alpha Auburn,Court 21,2024-12-26,9:00pm,unavailable
Alpha Auburn,Court 22,2024-12-26,9:00pm,unavailable
Alpha Auburn,Court 1,2024-12-26,10:00pm,unavailable
Alpha Auburn,Court 2,2024-12-26,10:00pm,unavailable
Alpha Auburn,Court 3,2024-12-26,10:00pm,unavailable
Alpha Auburn,Court 4,2024-12-26,10:00pm,unavailable
Alpha Auburn,Court 5,2024-12-26,10:00pm,unavailable
Alpha Auburn,Court 6,2024-12-26,10:00pm,unavailable
Alpha Auburn,Court 7,2024-12-26,10:00pm,unavailable
Alpha Auburn,Court 8,2024-12-26,10:00pm,unavailable
Alpha Auburn,Court 9,2024-12-26,10:00pm,unavailable
Alpha Auburn,Court 10,2024-12-26,10:00pm,unavailable
Alpha Auburn,Court 11,2024-12-26,10:00pm,unavailable
Alpha Auburn,Court 12,2024-12-26,10:00pm,unavailable
Alpha Auburn,Court 13,2024-12-26,10:00pm,unavailable
Alpha Auburn,Court 14,2024-12-26,10:00pm,unavailable
Alpha Auburn,Court 15,2024-12-26,10:00pm,unavailable
Alpha Auburn,Court 16,2024-12-26,10:00pm,unavailable
Alpha Auburn,Court 17,2024-12-26,10:00pm,unavailable
Alpha Auburn,Court 18,2024-12-26,10:00pm,unavailable
Alpha Auburn,Court 19,2024-12-26,10:00pm,unavailable
Alpha Auburn,Court 20,2024-12-26,10:00pm,unavailable
Alpha Auburn,Court 21,2024-12-26,10:00pm,unavailable
Alpha Auburn,Court 22,2024-12-26,10:00pm,unavailable
Alpha Auburn,Court 1,2024-12-27,9:00am,available
Alpha Auburn,Court 2,2024-12-27,9:00am,available
Alpha Auburn,Court 3,2024-12-27,9:00am,available
Alpha Auburn,Court 4,2024-12-27,9:00am,available
Alpha Auburn,Court 5,2024-12-27,9:00am,available
Alpha Auburn,Court 6,2024-12-27,9:00am,available
Alpha Auburn,Court 7,2024-12-27,9:00am,available
Alpha Auburn,Court 8,2024-12-27,9:00am,available
Alpha Auburn,Court 9,2024-12-27,9:00am,available
Alpha Auburn,Court 10,2024-12-27,9:00am,available
Alpha Auburn,Court 11,2024-12-27,9:00am,available
Alpha Auburn,Court 12,2024-12-27,9:00am,available
Alpha Auburn,Court 13,2024-12-27,9:00am,available
Alpha Auburn,Court 14,2024-12-27,9:00am,available
Alpha Auburn,Court 15,2024-12-27,9:00am,available
Alpha Auburn,Court 16,2024-12-27,9:00am,available
Alpha Auburn,Court 17,2024-12-27,9:00am,available
Alpha Auburn,Court 18,2024-12-27,9:00am,available
Alpha Auburn,Court 19,2024-12-27,9:00am,available
Alpha Auburn,Court 20,2024-12-27,9:00am,available
Alpha Auburn,Court 21,2024-12-27,9:00am,available
Alpha Auburn,Court 22,2024-12-27,9:00am,available
Alpha Auburn,Court 1,2024-12-27,10:00am,unavailable
Alpha Auburn,Court 2,2024-12-27,10:00am,unavailable
Alpha Auburn,Court 3,2024-12-27,10:00am,unavailable
Alpha Auburn,Court 4,2024-12-27,10:00am,available
Alpha Auburn,Court 5,2024-12-27,10:00am,available
Alpha Auburn,Court 6,2024-12-27,10:00am,available
Alpha Auburn,Court 7,2024-12-27,10:00am,available
Alpha Auburn,Court 8,2024-12-27,10:00am,unavailable
Alpha Auburn,Court 9,2024-12-27,10:00am,available
Alpha Auburn,Court 10,2024-12-27,10:00am,available
Alpha Auburn,Court 11,2024-12-27,10:00am,available
Alpha Auburn,Court 12,2024-12-27,10:00am,available
Alpha Auburn,Court 13,2024-12-27,10:00am,available
Alpha Auburn,Court 14,2024-12-27,10:00am,available
Alpha Auburn,Court 15,2024-12-27,10:00am,available
Alpha Auburn,Court 16,2024-12-27,10:00am,available
Alpha Auburn,Court 17,2024-12-27,10:00am,unavailable
Alpha Auburn,Court 18,2024-12-27,10:00am,available
Alpha Auburn,Court 19,2024-12-27,10:00am,available
Alpha Auburn,Court 20,2024-12-27,10:00am,available
Alpha Auburn,Court 21,2024-12-27,10:00am,available
Alpha Auburn,Court 22,2024-12-27,10:00am,available
Alpha Auburn,Court 1,2024-12-27,11:00am,unavailable
Alpha Auburn,Court 2,2024-12-27,11:00am,unavailable
Alpha Auburn,Court 3,2024-12-27,11:00am,unavailable
Alpha Auburn,Court 4,2024-12-27,11:00am,available
Alpha Auburn,Court 5,2024-12-27,11:00am,available
Alpha Auburn,Court 6,2024-12-27,11:00am,available
Alpha Auburn,Court 7,2024-12-27,11:00am,available
Alpha Auburn,Court 8,2024-12-27,11:00am,unavailable
Alpha Auburn,Court 9,2024-12-27,11:00am,available
Alpha Auburn,Court 10,2024-12-27,11:00am,available
Alpha Auburn,Court 11,2024-12-27,11:00am,available
Alpha Auburn,Court 12,2024-12-27,11:00am,available
Alpha Auburn,Court 13,2024-12-27,11:00am,available
Alpha Auburn,Court 14,2024-12-27,11:00am,available
Alpha Auburn,Court 15,2024-12-27,11:00am,available
Alpha Auburn,Court 16,2024-12-27,11:00am,available
Alpha Auburn,Court 17,2024-12-27,11:00am,unavailable
Alpha Auburn,Court 18,2024-12-27,11:00am,available
Alpha Auburn,Court 19,2024-12-27,11:00am,available
Alpha Auburn,Court 20,2024-12-27,11:00am,available
Alpha Auburn,Court 21,2024-12-27,11:00am,available
Alpha Auburn,Court 22,2024-12-27,11:00am,available
Alpha Auburn,Court 1,2024-12-27,12:00pm,unavailable
Alpha Auburn,Court 2,2024-12-27,12:00pm,unavailable
Alpha Auburn,Court 3,2024-12-27,12:00pm,unavailable
Alpha Auburn,Court 4,2024-12-27,12:00pm,available
Alpha Auburn,Court 5,2024-12-27,12:00pm,available
Alpha Auburn,Court 6,2024-12-27,12:00pm,available
Alpha Auburn,Court 7,2024-12-27,12:00pm,available
Alpha Auburn,Court 8,2024-12-27,12:00pm,available
Alpha Auburn,Court 9,2024-12-27,12:00pm,available
Alpha Auburn,Court 10,2024-12-27,12:00pm,unavailable
Alpha Auburn,Court 11,2024-12-27,12:00pm,available
Alpha Auburn,Court 12,2024-12-27,12:00pm,available
Alpha Auburn,Court 13,2024-12-27,12:00pm,available
Alpha Auburn,Court 14,2024-12-27,12:00pm,available
Alpha Auburn,Court 15,2024-12-27,12:00pm,available
Alpha Auburn,Court 16,2024-12-27,12:00pm,available
Alpha Auburn,Court 17,2024-12-27,12:00pm,available
Alpha Auburn,Court 18,2024-12-27,12:00pm,available
Alpha Auburn,Court 19,2024-12-27,12:00pm,available
Alpha Auburn,Court 20,2024-12-27,12:00pm,available
Alpha Auburn,Court 21,2024-12-27,12:00pm,available
Alpha Auburn,Court 22,2024-12-27,12:00pm,available
Alpha Auburn,Court 1,2024-12-27,1:00pm,unavailable
Alpha Auburn,Court 2,2024-12-27,1:00pm,unavailable
Alpha Auburn,Court 3,2024-12-27,1:00pm,unavailable
Alpha Auburn,Court 4,2024-12-27,1:00pm,available
Alpha Auburn,Court 5,2024-12-27,1:00pm,available
Alpha Auburn,Court 6,2024-12-27,1:00pm,available
Alpha Auburn,Court 7,2024-12-27,1:00pm,available
Alpha Auburn,Court 8,2024-12-27,1:00pm,available
Alpha Auburn,Court 9,2024-12-27,1:00pm,available
Alpha Auburn,Court 10,2024-12-27,1:00pm,available
Alpha Auburn,Court 11,2024-12-27,1:00pm,available
Alpha Auburn,Court 12,2024-12-27,1:00pm,available
Alpha Auburn,Court 13,2024-12-27,1:00pm,available
Alpha Auburn,Court 14,2024-12-27,1:00pm,available
Alpha Auburn,Court 15,2024-12-27,1:00pm,available
Alpha Auburn,Court 16,2024-12-27,1:00pm,available
Alpha Auburn,Court 17,2024-12-27,1:00pm,available
Alpha Auburn,Court 18,2024-12-27,1:00pm,available
Alpha Auburn,Court 19,2024-12-27,1:00pm,available
Alpha Auburn,Court 20,2024-12-27,1:00pm,available
Alpha Auburn,Court 21,2024-12-27,1:00pm,available
Alpha Auburn,Court 22,2024-12-27,1:00pm,available
Alpha Auburn,Court 1,2024-12-27,2:00pm,available
Alpha Auburn,Court 2,2024-12-27,2:00pm,available
Alpha Auburn,Court 3,2024-12-27,2:00pm,available
Alpha Auburn,Court 4,2024-12-27,2:00pm,available
Alpha Auburn,Court 5,2024-12-27,2:00pm,available
Alpha Auburn,Court 6,2024-12-27,2:00pm,available
Alpha Auburn,Court 7,2024-12-27,2:00pm,available
Alpha Auburn,Court 8,2024-12-27,2:00pm,available
Alpha Auburn,Court 9,2024-12-27,2:00pm,available
Alpha Auburn,Court 10,2024-12-27,2:00pm,available
Alpha Auburn,Court 11,2024-12-27,2:00pm,available
Alpha Auburn,Court 12,2024-12-27,2:00pm,available
Alpha Auburn,Court 13,2024-12-27,2:00pm,available
Alpha Auburn,Court 14,2024-12-27,2:00pm,available
Alpha Auburn,Court 15,2024-12-27,2:00pm,available
Alpha Auburn,Court 16,2024-12-27,2:00pm,available
Alpha Auburn,Court 17,2024-12-27,2:00pm,available
Alpha Auburn,Court 18,2024-12-27,2:00pm,available
Alpha Auburn,Court 19,2024-12-27,2:00pm,available
Alpha Auburn,Court 20,2024-12-27,2:00pm,available
Alpha Auburn,Court 21,2024-12-27,2:00pm,available
Alpha Auburn,Court 22,2024-12-27,2:00pm,available
Alpha Auburn,Court 1,2024-12-27,3:00pm,unavailable
Alpha Auburn,Court 2,2024-12-27,3:00pm,unavailable
Alpha Auburn,Court 3,2024-12-27,3:00pm,unavailable
Alpha Auburn,Court 4,2024-12-27,3:00pm,unavailable
Alpha Auburn,Court 5,2024-12-27,3:00pm,unavailable
Alpha Auburn,Court 6,2024-12-27,3:00pm,unavailable
Alpha Auburn,Court 7,2024-12-27,3:00pm,unavailable
Alpha Auburn,Court 8,2024-12-27,3:00pm,unavailable
Alpha Auburn,Court 9,2024-12-27,3:00pm,unavailable
Alpha Auburn,Court 10,2024-12-27,3:00pm,unavailable
Alpha Auburn,Court 11,2024-12-27,3:00pm,unavailable
Alpha Auburn,Court 12,2024-12-27,3:00pm,unavailable
Alpha Auburn,Court 13,2024-12-27,3:00pm,unavailable
Alpha Auburn,Court 14,2024-12-27,3:00pm,unavailable
Alpha Auburn,Court 15,2024-12-27,3:00pm,unavailable
Alpha Auburn,Court 16,2024-12-27,3:00pm,unavailable
Alpha Auburn,Court 17,2024-12-27,3:00pm,unavailable
Alpha Auburn,Court 18,2024-12-27,3:00pm,unavailable
Alpha Auburn,Court 19,2024-12-27,3:00pm,unavailable
Alpha Auburn,Court 20,2024-12-27,3:00pm,unavailable
Alpha Auburn,Court 21,2024-12-27,3:00pm,unavailable
Alpha Auburn,Court 22,2024-12-27,3:00pm,unavailable
Alpha Auburn,Court 1,2024-12-27,4:00pm,unavailable
Alpha Auburn,Court 2,2024-12-27,4:00pm,unavailable
Alpha Auburn,Court 3,2024-12-27,4:00pm,unavailable
Alpha Auburn,Court 4,2024-12-27,4:00pm,unavailable
Alpha Auburn,Court 5,2024-12-27,4:00pm,unavailable
Alpha Auburn,Court 6,2024-12-27,4:00pm,unavailable
Alpha Auburn,Court 7,2024-12-27,4:00pm,unavailable
Alpha Auburn,Court 8,2024-12-27,4:00pm,unavailable
Alpha Auburn,Court 9,2024-12-27,4:00pm,unavailable
Alpha Auburn,Court 10,2024-12-27,4:00pm,unavailable
Alpha Auburn,Court 11,2024-12-27,4:00pm,unavailable
Alpha Auburn,Court 12,2024-12-27,4:00pm,unavailable
Alpha Auburn,Court 13,2024-12-27,4:00pm,unavailable
Alpha Auburn,Court 14,2024-12-27,4:00pm,unavailable
Alpha Auburn,Court 15,2024-12-27,4:00pm,unavailable
Alpha Auburn,Court 16,2024-12-27,4:00pm,unavailable
Alpha Auburn,Court 17,2024-12-27,4:00pm,unavailable
Alpha Auburn,Court 18,2024-12-27,4:00pm,unavailable
Alpha Auburn,Court 19,2024-12-27,4:00pm,unavailable
Alpha Auburn,Court 20,2024-12-27,4:00pm,unavailable
Alpha Auburn,Court 21,2024-12-27,4:00pm,unavailable
Alpha Auburn,Court 22,2024-12-27,4:00pm,unavailable
Alpha Auburn,Court 1,2024-12-27,5:00pm,unavailable
Alpha Auburn,Court 2,2024-12-27,5:00pm,unavailable
Alpha Auburn,Court 3,2024-12-27,5:00pm,unavailable
Alpha Auburn,Court 4,2024-12-27,5:00pm,unavailable
Alpha Auburn,Court 5,2024-12-27,5:00pm,unavailable
Alpha Auburn,Court 6,2024-12-27,5:00pm,unavailable
Alpha Auburn,Court 7,2024-12-27,5:00pm,unavailable
Alpha Auburn,Court 8,2024-12-27,5:00pm,unavailable
Alpha Auburn,Court 9,2024-12-27,5:00pm,unavailable
Alpha Auburn,Court 10,2024-12-27,5:00pm,unavailable
Alpha Auburn,Court 11,2024-12-27,5:00pm,unavailable
Alpha Auburn,Court 12,2024-12-27,5:00pm,unavailable
Alpha Auburn,Court 13,2024-12-27,5:00pm,unavailable
Alpha Auburn,Court 14,2024-12-27,5:00pm,unavailable
Alpha Auburn,Court 15,2024-12-27,5:00pm,unavailable
Alpha Auburn,Court 16,2024-12-27,5:00pm,unavailable
Alpha Auburn,Court 17,2024-12-27,5:00pm,unavailable
Alpha Auburn,Court 18,2024-12-27,5:00pm,unavailable
Alpha Auburn,Court 19,2024-12-27,5:00pm,unavailable
Alpha Auburn,Court 20,2024-12-27,5:00pm,unavailable
Alpha Auburn,Court 21,2024-12-27,5:00pm,unavailable
Alpha Auburn,Court 22,2024-12-27,5:00pm,unavailable
Alpha Auburn,Court 1,2024-12-27,6:00pm,unavailable
Alpha Auburn,Court 2,2024-12-27,6:00pm,unavailable
Alpha Auburn,Court 3,2024-12-27,6:00pm,unavailable
Alpha Auburn,Court 4,2024-12-27,6:00pm,unavailable
Alpha Auburn,Court 5,2024-12-27,6:00pm,unavailable
Alpha Auburn,Court 6,2024-12-27,6:00pm,unavailable
Alpha Auburn,Court 7,2024-12-27,6:00pm,unavailable
Alpha Auburn,Court 8,2024-12-27,6:00pm,unavailable
Alpha Auburn,Court 9,2024-12-27,6:00pm,unavailable
Alpha Auburn,Court 10,2024-12-27,6:00pm,unavailable
Alpha Auburn,Court 11,2024-12-27,6:00pm,unavailable
Alpha Auburn,Court 12,2024-12-27,6:00pm,unavailable
Alpha Auburn,Court 13,2024-12-27,6:00pm,unavailable
Alpha Auburn,Court 14,2024-12-27,6:00pm,unavailable
Alpha Auburn,Court 15,2024-12-27,6:00pm,unavailable
Alpha Auburn,Court 16,2024-12-27,6:00pm,unavailable
Alpha Auburn,Court 17,2024-12-27,6:00pm,unavailable
Alpha Auburn,Court 18,2024-12-27,6:00pm,unavailable
Alpha Auburn,Court 19,2024-12-27,6:00pm,unavailable
Alpha Auburn,Court 20,2024-12-27,6:00pm,unavailable
Alpha Auburn,Court 21,2024-12-27,6:00pm,unavailable
Alpha Auburn,Court 22,2024-12-27,6:00pm,unavailable
Alpha Auburn,Court 1,2024-12-27,7:00pm,unavailable
Alpha Auburn,Court 2,2024-12-27,7:00pm,unavailable
Alpha Auburn,Court 3,2024-12-27,7:00pm,unavailable
Alpha Auburn,Court 4,2024-12-27,7:00pm,unavailable
Alpha Auburn,Court 5,2024-12-27,7:00pm,unavailable
Alpha Auburn,Court 6,2024-12-27,7:00pm,unavailable
Alpha Auburn,Court 7,2024-12-27,7:00pm,unavailable
Alpha Auburn,Court 8,2024-12-27,7:00pm,unavailable
Alpha Auburn,Court 9,2024-12-27,7:00pm,unavailable
Alpha Auburn,Court 10,2024-12-27,7:00pm,unavailable
Alpha Auburn,Court 11,2024-12-27,7:00pm,unavailable
Alpha Auburn,Court 12,2024-12-27,7:00pm,unavailable
Alpha Auburn,Court 13,2024-12-27,7:00pm,unavailable
Alpha Auburn,Court 14,2024-12-27,7:00pm,unavailable
Alpha Auburn,Court 15,2024-12-27,7:00pm,unavailable
Alpha Auburn,Court 16,2024-12-27,7:00pm,unavailable
Alpha Auburn,Court 17,2024-12-27,7:00pm,unavailable
Alpha Auburn,Court 18,2024-12-27,7:00pm,unavailable
Alpha Auburn,Court 19,2024-12-27,7:00pm,unavailable
Alpha Auburn,Court 20,2024-12-27,7:00pm,unavailable
Alpha Auburn,Court 21,2024-12-27,7:00pm,unavailable
Alpha Auburn,Court 22,2024-12-27,7:00pm,unavailable
Alpha Auburn,Court 1,2024-12-27,8:00pm,unavailable
Alpha Auburn,Court 2,2024-12-27,8:00pm,unavailable
Alpha Auburn,Court 3,2024-12-27,8:00pm,unavailable
Alpha Auburn,Court 4,2024-12-27,8:00pm,unavailable
Alpha Auburn,Court 5,2024-12-27,8:00pm,unavailable
Alpha Auburn,Court 6,2024-12-27,8:00pm,unavailable
Alpha Auburn,Court 7,2024-12-27,8:00pm,unavailable
Alpha Auburn,Court 8,2024-12-27,8:00pm,unavailable
Alpha Auburn,Court 9,2024-12-27,8:00pm,unavailable
Alpha Auburn,Court 10,2024-12-27,8:00pm,unavailable
Alpha Auburn,Court 11,2024-12-27,8:00pm,unavailable
Alpha Auburn,Court 12,2024-12-27,8:00pm,unavailable
Alpha Auburn,Court 13,2024-12-27,8:00pm,unavailable
Alpha Auburn,Court 14,2024-12-27,8:00pm,unavailable
Alpha Auburn,Court 15,2024-12-27,8:00pm,unavailable
Alpha Auburn,Court 16,2024-12-27,8:00pm,unavailable
Alpha Auburn,Court 17,2024-12-27,8:00pm,unavailable
Alpha Auburn,Court 18,2024-12-27,8:00pm,unavailable
Alpha Auburn,Court 19,2024-12-27,8:00pm,unavailable
Alpha Auburn,Court 20,2024-12-27,8:00pm,unavailable
